id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
870,A,B,D,B,G,BI,A,AS,K,A,FO,A,A,A,A,D,D,D,B,0.569660582,0.495088555,0.852964722,0.260866337,0.723055349,0.73664376,0.339900005,0.541273988,0.687700364,0.387785898,0.590667153,1
871,A,K,A,C,E,AB,A,E,BM,E,CK,B,B,A,A,B,D,D,B,0.261587399,0.234794307,0.221742533,0.21031333,0.810597972,0.049303859,0.339327071,0.298006404,0.334587697,0.69198463,0.308741765,0
873,B,I,A,B,E,BI,A,AS,BM,A,AD,A,A,A,A,B,D,D,B,0.463021149,0.247679662,0.308013667,0.346116046,0.338242259,0.48929819,0.589725694,0.347286421,0.351329407,0.760352518,0.485221398,0
874,B,I,A,B,E,BB,A,U,L,A,LN,A,A,A,A,B,D,D,B,0.898064187,0.218110159,0.787929807,0.416724575,0.817616694,0.094282727,0.672724761,0.238275436,0.388082452,0.261382466,0.846728845,0
875,A,L,G,B,E,BI,A,F,L,A,LN,A,A,A,B,B,D,D,B,0.904307948,0.710331565,0.847370703,0.854772572,0.278875351,0.12490135,0.262101957,0.858200935,0.691732643,0.883885748,0.949879221,0
879,A,N,A,A,E,BI,G,E,Y,J,CR,A,B,A,A,B,D,D,B,0.340452694,0.291962079,0.263893439,0.599084148,0.804469368,0.737807015,0.606006018,0.312184484,0.304999632,0.565908998,0.329199365,0
881,A,I,F,B,F,BI,E,AD,AT,A,MD,A,B,A,A,D,B,D,D,0.303813931,0.59711735,0.350525625,0.335330217,0.297103113,0.621952073,0.553853326,0.509321839,0.325362912,0.479677607,0.4197499,0
882,A,K,A,B,E,BI,A,S,AD,J,KW,A,B,A,A,B,D,D,B,0.89140113,0.823966961,0.77189608,0.891147046,0.599542736,0.144061595,0.198444227,0.836204095,0.859889678,0.903422125,0.937647224,0
884,A,K,A,A,E,BI,K,J,BM,E,DJ,A,A,A,A,D,B,D,B,0.23170743,0.324542837,0.390200018,0.651239314,0.328525383,0.736087995,0.402007762,0.403667386,0.369385356,0.569889272,0.333678355,0
885,A,B,C,A,E,BI,A,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.504172951,0.336588432,0.335371576,0.601666093,0.777624094,0.618115061,0.376161631,0.371146743,0.388540547,0.368601132,0.344730826,0
886,A,L,J,A,E,AB,C,AK,BM,A,CK,B,A,A,B,B,B,D,B,0.453174433,0.181498758,0.16388927,0.36070316,0.800592557,0.486122477,0.341244679,0.327205615,0.340296658,0.591518047,0.317692838,0
887,A,F,C,A,E,BI,A,E,AX,A,DJ,A,A,A,A,B,D,D,B,0.456429706,0.307821049,0.334221725,0.328570015,0.798674098,0.733043068,0.493881724,0.403483791,0.424356185,0.284030046,0.469061558,0
891,A,G,Q,A,F,BI,A,AW,BM,A,LO,B,A,B,B,D,B,B,D,0.326609687,0.602460356,0.675297361,0.287091531,0.62027341,0.776048204,0.639839866,0.313042601,0.35662318,0.320390675,0.329577624,1
892,B,I,D,A,E,BI,A,AN,BM,A,DF,A,A,A,A,B,D,D,B,0.44972983,0.253091499,0.290316722,0.689430351,0.671690089,0.619376324,0.397375806,0.378870175,0.366746987,0.299009882,0.6437321,0
893,A,K,A,A,E,BI,G,AH,K,I,DJ,A,B,A,B,B,D,B,B,0.257984327,0.33779064,0.236294555,0.649613146,0.248642578,0.737656959,0.535017293,0.366937116,0.3904633,0.265571135,0.314491181,1
895,A,L,A,B,I,BI,A,J,BD,C,JT,A,A,B,B,D,B,B,D,0.460832739,0.974923712,0.964410024,0.145685474,0.377700257,0.784041592,0.833234331,0.388063972,0.952559672,0.504538075,0.508008152,1
897,B,I,A,D,E,BI,C,E,AT,C,EK,A,A,A,A,B,D,D,B,0.442895,0.550121223,0.568362904,0.563950227,0.773920569,0.248585932,0.551957383,0.608299158,0.764780506,0.506929256,0.643713556,0
899,A,I,A,B,G,BI,G,E,AN,E,HK,A,A,A,A,B,D,D,B,0.525802357,0.673123059,0.577578042,0.328809272,0.793323961,0.621553063,0.613057281,0.444941335,0.5840136,0.348799024,0.50216683,0
900,B,I,A,E,E,BU,C,C,S,A,EQ,A,A,A,B,B,D,D,B,0.706548512,0.626563993,0.332703949,0.599587786,0.302507697,0.174270076,0.212224554,0.611962953,0.387873491,0.436128278,0.772236175,0
901,A,I,A,A,E,AB,A,AG,BK,I,HG,A,B,A,A,B,D,D,B,0.476459955,0.25365405,0.311692743,0.338347182,0.238807647,0.303345998,0.38980035,0.34240972,0.374156067,0.241339675,0.406707301,0
902,B,I,A,B,E,BX,E,J,AP,J,DK,A,B,A,A,B,D,D,B,0.300718203,0.370307926,0.3739655,0.304181076,0.399827281,0.554484925,0.500478634,0.283976051,0.373806694,0.471622784,0.334477012,0
904,A,K,A,B,E,BI,A,AA,Y,F,DJ,A,B,A,B,B,D,D,B,0.52575978,0.348159112,0.253507843,0.684917405,0.217303456,0.618508741,0.424964475,0.723372722,0.532376315,0.587873382,0.495710627,0
909,B,A,A,B,D,BI,A,N,S,E,HX,A,A,A,A,B,D,D,B,0.613466879,0.402124311,0.398042961,0.661607504,0.629631517,0.110298799,0.086210302,0.539619381,0.420772472,0.706810264,0.643992541,0
910,B,L,A,A,E,BI,A,N,L,A,IJ,A,A,A,B,B,D,D,B,0.656128657,0.734902485,0.74571117,0.651053708,0.809896013,0.679155589,0.194862214,0.85776052,0.443473528,0.740351826,0.952770932,0
912,B,A,A,B,E,BI,A,AS,L,E,DF,A,A,A,A,B,D,D,B,0.321802218,0.204224219,0.321726899,0.682821288,0.732988111,0.620629613,0.249860073,0.679105451,0.372081816,0.761742684,0.94541819,0
913,A,I,A,A,G,BI,A,E,BO,E,HV,B,A,A,A,B,D,D,B,0.479629115,0.789650663,0.783648322,0.245053508,0.801494418,0.248069126,0.343272904,0.53151272,0.65255552,0.55767461,0.541698487,0
915,A,I,M,B,F,AB,C,AH,K,A,HX,B,A,A,B,D,B,B,C,0.608830374,0.464714293,0.452607082,0.274564044,0.251312688,0.111199998,0.458505751,0.372398518,0.262818088,0.259210758,0.411541647,0
916,B,M,F,A,F,BI,A,AA,AE,A,HK,A,A,A,A,B,D,D,B,0.437894455,0.55744198,0.680979168,0.559625515,0.795878813,0.738136181,0.695921789,0.66721285,0.437573819,0.811250387,0.381504171,0
917,A,I,A,A,L,BI,A,J,K,A,HK,A,A,A,A,B,B,B,B,0.500473748,0.94137819,0.771176475,0.223815887,0.392965861,0.790121014,0.759077231,0.403045039,0.950486209,0.523404067,0.463814232,0
921,A,K,A,A,F,BI,I,J,AU,C,GQ,A,B,A,A,B,D,D,B,0.438407435,0.938139171,0.426853939,0.313413758,0.427625211,0.558238656,0.617452624,0.484587018,1.032717555,0.471200081,0.298438644,0
926,A,H,A,B,K,BI,A,AD,BD,A,LM,A,A,A,A,D,B,C,B,0.345612111,0.940021521,0.798783384,0.322199991,0.677513577,0.793156073,0.756369323,0.88601994,0.931372739,0.829846064,0.68595542,1
927,A,I,A,A,H,BI,M,AH,AN,A,HK,A,A,A,B,D,B,B,B,0.538583823,0.70226593,0.562774348,0.351178897,0.222169473,0.806938267,0.781759229,0.705229322,0.738363611,0.632633291,0.470217493,1
928,A,G,M,A,H,BI,A,AL,F,A,HC,B,A,A,B,D,B,D,D,0.469515782,0.674335065,0.706728588,0.362758175,0.683432374,0.789366494,0.761162658,0.722465033,0.976905545,0.42636526,0.54783764,1
929,A,L,Q,N,F,BI,C,C,BD,A,GK,B,A,B,B,D,B,C,D,0.489162404,0.76963085,0.759540663,0.309198397,0.289829551,0.79274038,0.751974799,0.364307525,0.401741556,0.560549476,0.440701174,1
932,A,G,C,A,E,BU,I,AN,N,A,GU,A,A,A,A,D,B,D,B,0.484074069,0.206734933,0.368230523,0.300360849,0.598637128,0.288076441,0.428569858,0.721658507,0.265817426,0.409167819,0.399011446,0
935,B,H,A,B,E,BI,A,N,S,A,LB,A,A,A,B,B,D,D,B,0.161228253,0.288450528,0.346930677,0.680525449,0.602933186,0.736324107,0.482929719,0.664161465,0.381600285,0.292299389,0.508759284,0
938,A,L,F,B,E,BI,C,AD,BJ,A,GS,B,A,A,A,B,D,D,B,0.36282137,0.575761595,0.591554603,0.317175955,0.702328024,0.488252213,0.559971795,0.234300154,0.280189568,0.262697256,0.328672181,0
939,A,O,A,A,H,BI,A,AF,F,A,IO,A,A,A,B,D,B,B,C,0.572667748,0.835454846,0.703077519,0.343124023,0.241251503,0.61690976,0.678936582,0.40513215,0.95966761,0.670620331,0.520619872,1
940,B,I,A,A,E,BI,A,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.350423939,0.329429034,0.388658279,0.586981518,0.782884409,0.555039164,0.51427984,0.399000815,0.383393422,0.354746415,0.409287757,0
941,B,O,G,A,F,BI,C,AU,AX,V,HK,A,A,A,B,B,D,D,B,0.353558262,0.703798281,0.697235475,0.689620421,0.723499839,0.682457002,0.692027261,0.600283433,0.774068315,0.72001045,0.38409104,0
943,B,I,A,D,E,BI,A,Y,L,F,LM,A,A,A,A,B,D,D,B,0.889774708,0.757010572,0.796027848,0.843401821,0.682228931,0.420898026,0.205795704,0.816942989,0.59411615,0.831252353,0.937667495,0
945,A,L,Q,B,D,AB,C,AF,AK,A,CK,B,A,A,B,D,B,D,D,0.050716513,0.137534191,0.178220567,0.302795395,0.251346036,0.772406969,0.942677886,0.285696397,0.219791927,0.239541979,0.248365376,1
946,A,F,A,B,E,AB,A,AI,I,A,HX,A,A,A,A,D,D,D,B,0.615339493,0.441861368,0.539166935,0.603619322,0.235631848,0.076361859,0.186973716,0.503102737,0.381203627,0.407619756,0.499897185,0
947,A,I,A,B,F,BI,A,J,K,A,DP,A,A,A,B,D,D,D,B,0.547587872,0.840131088,0.802599089,0.213481309,0.364952816,0.552122408,0.597956363,0.445130309,0.390926802,0.344495851,0.512857999,0
948,A,K,A,A,E,BI,A,E,AE,L,DJ,A,A,A,A,B,D,D,B,0.525636865,0.298684751,0.309267677,0.611806232,0.810733754,0.61871252,0.463467702,0.481337275,0.46242842,0.285680315,0.655625661,0
949,A,F,A,B,F,AB,A,AH,I,A,HX,A,A,A,A,B,D,D,B,0.63874789,0.40621511,0.46140783,0.286705549,0.227350689,0.029349239,0.14275036,0.360897395,0.389248186,0.250820723,0.581862848,0
950,A,B,D,A,E,BI,A,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.277574494,0.246270634,0.297986363,0.608822854,0.796929328,0.737726246,0.51590543,0.376056823,0.356942538,0.333787492,0.32999118,0
954,A,F,A,B,E,BU,A,N,S,A,LB,A,A,A,A,B,D,D,B,0.66538416,0.636491213,0.596945077,0.75915072,0.595775471,0.266427473,0.222058487,0.779191583,0.48791619,0.354410297,0.64856837,0
955,B,I,A,A,E,BI,A,E,BM,L,DJ,A,A,A,A,B,D,D,B,0.281578982,0.326978435,0.352865881,0.589418094,0.783959509,0.618577766,0.499147396,0.377069599,0.370187733,0.306094225,0.320043005,0
956,A,G,A,A,E,BI,A,AN,AE,A,DP,A,A,A,A,B,D,D,B,0.290641571,0.334383071,0.351900146,0.650941685,0.790047966,0.138152456,0.471270157,0.392167189,0.392791223,0.386184847,0.33118319,0
957,B,J,A,A,F,BI,A,AW,BM,A,HK,A,A,A,A,B,D,D,B,0.619992959,0.701285593,0.692225529,0.651340849,0.410737783,0.6197898,0.710971523,0.648453309,0.409729329,0.69633291,0.378437397,0
958,A,I,A,A,E,BI,A,J,AE,A,DP,A,A,A,A,B,D,D,B,0.504136256,0.357095902,0.256490198,0.347659559,0.588276915,0.739433644,0.432449171,0.292489018,0.364021882,0.272229436,0.377432269,0
960,B,I,A,B,G,BI,A,S,L,C,HQ,A,A,A,A,B,D,D,B,0.639212654,0.823953701,0.723435792,0.839188558,0.684595218,0.554478793,0.25780842,0.861964036,0.59213255,0.792487533,0.657939599,0
963,A,H,A,B,E,AB,A,AN,BM,A,DP,A,A,A,B,D,B,B,B,0.248998168,0.241247905,0.167406787,0.337668459,0.256168139,0.422139744,0.435253427,0.311407116,0.362849218,0.284566531,0.31385938,1
965,B,F,A,A,E,BI,E,W,AE,A,GU,A,A,A,A,D,B,D,B,0.246485882,0.313785478,0.365365127,0.561579048,0.380014268,0.252413799,0.569218946,0.389252251,0.375829064,0.374427037,0.315508428,0
966,A,L,O,A,F,BI,A,E,AF,A,HN,B,A,A,A,B,D,D,B,0.640114874,0.392020737,0.619073551,0.261436093,0.810371139,0.486894751,0.127843983,0.479229828,0.685481377,0.389175189,0.69948621,0
969,B,I,D,A,F,AB,A,AH,BC,A,DC,A,A,A,A,A,D,D,B,0.480560085,0.480058452,0.461710118,0.336818677,0.242191749,0.358439075,0.45577166,0.364597737,0.401224142,0.349824753,0.379516195,0
970,A,H,A,B,M,BI,A,AN,A,A,LM,A,A,A,A,B,B,D,B,0.541928917,0.7527394,0.86529408,0.599794836,0.710126797,0.79773567,0.838239632,0.825338815,0.940109748,0.821646854,0.793976112,0
972,A,I,A,A,F,BI,A,X,AT,E,HB,A,B,A,A,B,B,D,B,0.480917827,0.56704161,0.580422944,0.318713811,0.242088591,0.197519587,0.518452588,0.4232884,0.38753987,0.26737401,0.418710517,0
974,A,F,C,A,E,BI,E,AR,AD,A,LY,A,A,A,B,B,D,D,B,0.71492267,0.80080227,0.831145542,0.891117156,0.735082978,0.109161114,0.093124247,0.88583549,0.64586672,0.472219758,0.950558194,0
978,A,H,A,C,E,BI,A,AH,AE,A,DJ,A,A,A,B,D,B,B,B,0.552700005,0.313696232,0.244744653,0.632248437,0.231817249,0.553981303,0.504403359,0.444523634,0.360606187,0.319515225,0.329205007,1
979,B,J,A,B,F,BI,A,A,M,E,DP,A,A,A,A,B,D,D,B,0.477611203,0.308613209,0.232613664,0.257157476,0.385961331,0.800289678,0.576891408,0.438768738,0.572253556,0.34927798,0.383837856,1
980,A,B,D,A,E,BI,A,E,BM,A,HK,A,A,A,A,B,D,D,B,0.345848498,0.19264171,0.718330427,0.556367488,0.802265292,0.621752182,0.696107631,0.313499533,0.310951701,0.746885023,0.321370582,0
981,A,F,A,A,G,BI,E,O,AO,A,HK,A,A,A,A,B,D,B,B,0.504439422,0.573253674,0.61057928,0.64318428,0.275146522,0.681381866,0.496015421,0.356884091,0.503079055,0.699356749,0.405485081,1
986,A,L,Q,B,E,K,C,AF,BN,A,CK,B,A,A,B,D,B,D,D,0.241678486,0.125153412,0.149709956,0.0862765,0.229815364,0.680596229,0.629860545,0.318815886,0.219596449,0.479152767,0.304383938,1
987,A,F,D,A,G,BI,A,J,BM,A,HK,A,A,A,A,D,B,D,B,0.5403475,0.645280615,0.659053846,0.091317693,0.345820387,0.619702576,0.650665475,0.623290297,0.36824902,0.457230504,0.531845227,0
988,A,I,I,B,E,BI,A,AH,Y,A,KW,A,A,A,B,B,D,D,B,0.940611711,0.701845258,0.785245502,0.878882015,0.586530575,0.418728496,0.179422008,0.874435398,0.617039967,0.825093404,0.929724955,0
990,A,M,C,A,G,BI,A,K,BH,E,GS,A,A,A,B,B,C,D,B,0.307603468,0.471481162,0.514658588,0.243192186,0.210620037,0.799964016,0.760115487,0.355059966,0.694858976,0.245389914,0.457361652,1
992,B,N,Q,B,F,BU,A,N,N,A,HG,A,A,A,B,B,D,D,B,0.421427917,0.585476287,0.620202863,0.549564829,0.604156055,0.109397383,0.607193747,0.508398453,0.489000772,0.291407655,0.934672484,0
993,A,K,A,A,E,BI,A,AS,BM,F,P,A,A,A,B,C,D,D,B,0.290655696,0.698594176,0.68971616,0.631733812,0.715821881,0.557003126,0.710837811,0.443196217,0.489423985,0.969293082,0.447971715,0
995,A,M,C,A,E,BI,C,A,AF,E,GS,B,A,A,B,B,D,D,B,0.352378804,0.474035179,0.484909311,0.220042535,0.392070843,0.738973189,0.511106166,0.59552707,0.405508694,0.72885551,0.393218377,1
997,A,K,A,A,E,AB,C,U,X,I,GC,A,B,A,B,B,D,D,B,0.470631154,0.194797972,0.436869445,0.112858838,0.235066709,0.355391014,0.366944971,0.339344671,0.381641757,0.29068548,0.385902413,0
998,A,K,A,A,F,BI,A,J,AT,I,V,A,A,A,B,D,B,D,C,0.279293327,0.940634949,0.963163658,0.331512992,0.278803357,0.736494798,0.607150589,0.302755904,0.560836574,0.587281748,0.433903938,1
999,A,K,A,A,H,BI,G,AS,AT,A,JR,A,A,A,B,D,B,D,C,0.342059953,0.941058384,0.950310862,0.151790663,0.72635102,0.738208233,0.61237151,0.366322705,0.722693481,0.519958432,0.314963239,1
1001,B,I,A,A,F,BI,A,K,AF,A,DJ,A,A,A,A,B,D,D,B,0.290325138,0.323601958,0.380010448,0.653851602,0.297407657,0.734059393,0.517846624,0.424321987,0.429065529,0.725929572,0.308762818,0
1002,A,I,G,A,D,AB,E,AH,K,A,DC,A,A,A,B,D,B,D,B,0.319883057,0.255530963,0.201829235,0.275630207,0.245539308,0.272541031,0.527152054,0.258147562,0.254820329,0.613580819,0.327290278,0
1003,A,I,A,A,H,BI,A,AH,H,C,HK,A,A,A,B,D,B,D,B,0.467485276,0.769218313,0.761660529,0.279113547,0.672666142,0.765457464,0.741327838,0.348652184,0.821252945,0.711658935,0.506837056,1
1004,A,K,A,A,E,BI,I,E,AE,R,BY,A,B,A,B,B,D,B,B,0.358597414,0.288457744,0.245664329,0.232321441,0.822153884,0.554211891,0.476301907,0.325939015,0.410690837,0.259054436,0.310909572,1
1006,A,K,A,A,F,BI,A,I,AE,J,HK,A,B,A,B,B,D,B,B,0.629012747,0.63105339,0.55777383,0.742875601,0.630414383,0.619494433,0.519694082,0.6632569,0.651467812,0.277667334,0.609442168,1
1007,A,J,A,A,F,BI,A,AH,H,C,HB,A,A,A,A,B,D,D,B,0.308114192,0.552087232,0.464917092,0.286618898,0.222224778,0.48998601,0.824191265,0.432203315,0.675486863,0.339853965,0.413825535,0
1011,A,I,A,A,E,AB,C,AP,BM,I,CR,A,B,A,B,B,D,B,D,0.213758232,0.265451751,0.276065448,0.327631394,0.806108573,0.486876545,0.585487383,0.391177318,0.434230932,0.523162762,0.320622131,1
1012,A,K,A,A,E,BI,A,W,AK,L,DJ,A,B,A,A,B,D,D,B,0.314268045,0.314680848,0.3265151,0.631947189,0.792976147,0.737931299,0.48968608,0.374960228,0.417175792,0.357977743,0.33619796,0
1013,B,K,A,D,E,BI,A,E,AD,A,KW,A,A,A,A,B,D,D,B,0.944364517,0.785301616,0.834528887,0.764912655,0.827252672,0.553642324,0.221076388,0.96142647,0.537372535,0.818106314,0.939068639,0
1014,A,L,O,B,E,AB,A,AF,BM,A,CB,B,A,B,B,D,B,C,C,0.224156402,0.143736487,0.290666084,0.259462502,0.213551161,0.810640059,0.499374706,0.347464717,0.368114569,0.659259942,0.390287565,1
1015,A,I,C,B,E,BI,C,N,AX,C,DP,A,A,A,B,D,B,D,B,0.469895043,0.330051698,0.31567224,0.697873718,0.627991363,0.556085135,0.545281309,0.328664411,0.375562618,0.292306801,0.512855742,1
1016,A,F,D,D,G,BI,A,AO,AV,A,KC,A,A,A,A,D,B,C,B,0.533168708,0.705063489,0.812450882,0.852395615,0.683486832,0.554765,0.33642627,0.839416356,0.675447664,0.743506505,0.913518389,1
1017,A,H,A,A,F,BI,C,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.571967938,0.306136575,0.224705899,0.250228444,0.785117688,0.797315568,0.552631165,0.363708456,0.175794336,0.259199633,0.449614156,0
1020,A,I,A,A,D,BI,C,AH,AY,E,DJ,A,A,A,A,B,D,D,B,0.490109444,0.439523647,0.508467942,0.463217745,0.231839819,0.085577364,0.725816186,0.331343201,0.354654416,0.347569535,0.535766058,0
1022,A,K,A,B,G,BI,A,S,S,A,HQ,A,A,A,B,D,B,C,B,0.645321898,0.774615557,0.744846497,0.744932338,0.683899329,0.620646144,0.304503576,0.865347446,0.49792519,0.776565384,0.652688947,1
1023,A,F,A,A,J,BI,A,AH,H,E,KB,A,B,A,A,B,D,D,B,0.42784792,0.921576875,0.890696942,0.249578503,0.219723018,0.291363497,0.596636796,0.520921481,0.850556209,0.3176068,0.410059691,0
1026,A,J,C,A,F,BI,A,H,BC,A,JH,A,A,A,B,B,D,D,B,0.454138343,0.483578839,0.482331205,0.234066456,0.245584725,0.070578924,0.513149252,0.302656795,0.339981861,0.318913869,0.386030323,0
1027,B,I,A,B,E,BI,C,AF,AS,E,CR,A,A,A,A,B,D,C,B,0.470680001,0.357660709,0.356079745,0.314883932,0.354173037,0.782073606,0.596168823,0.373447818,0.382064026,0.406947294,0.514930974,0
1029,A,L,Q,A,F,BI,C,J,AF,A,GI,B,A,A,A,D,B,D,B,0.154526932,0.391053894,0.313855535,0.365700931,0.23626639,0.739236378,0.705565416,0.169503503,0.358039193,0.248740162,0.359027492,1
1035,A,L,Q,B,F,AB,A,AH,AF,A,GI,B,A,A,A,B,D,D,B,0.411361296,0.39847501,0.483744726,0.21934207,0.290551326,0.260944201,0.507713929,0.325166167,0.357193607,0.24578182,0.324291379,1
1036,A,I,L,I,E,AB,A,I,AX,A,LW,A,A,A,B,B,D,D,B,0.504815348,0.240700805,0.480259351,0.356734848,0.206557523,0.138553074,0.33200774,0.682522378,0.410508339,0.627241502,0.462493415,0
1038,A,J,C,A,F,BI,A,AH,BC,A,IE,A,A,A,A,B,D,D,B,0.456026021,0.456852076,0.429132041,0.375440574,0.295941169,0.359090746,0.76487252,0.309959413,0.354944413,0.248716764,0.461166117,0
1039,B,I,A,A,E,BI,C,AK,AS,J,CR,A,B,A,A,B,D,D,B,0.31827598,0.379866115,0.356248609,0.327986766,0.203860748,0.739002741,0.595691159,0.253720107,0.28102922,0.526149905,0.38043622,0
1040,A,M,A,A,G,BI,C,E,AT,A,GS,A,A,A,A,D,B,C,C,0.390745119,0.57111462,0.625938061,0.209662321,0.694855351,0.813237939,0.821349378,0.636146954,0.837229066,0.279737972,0.313373749,0
1041,B,I,A,A,F,AB,A,AH,X,A,DC,A,A,A,B,B,D,D,B,0.328547821,0.444389038,0.471679777,0.258289476,0.25882372,0.553526552,0.381769451,0.371280743,0.444073702,0.502433641,0.416755315,0
1043,A,F,A,B,E,BI,A,N,N,A,DP,A,A,A,B,B,D,D,B,0.308804987,0.342408501,0.348411477,0.595737102,0.595399205,0.557617475,0.578327959,0.349642787,0.360128426,0.31501988,0.382487687,0
1044,A,I,A,A,G,BI,G,G,Q,A,HK,A,A,A,A,D,D,D,B,0.700916633,0.636932951,0.652835732,0.656191991,0.4678743,0.788553258,0.61136058,0.585334671,0.679936336,0.31083208,0.63671342,0
1050,B,F,A,A,H,BI,A,AU,BM,A,HK,A,A,A,A,B,D,D,B,0.334138824,0.705067546,0.701042785,0.330389081,0.721217095,0.685199723,0.70511345,0.360956448,0.428816792,0.517427589,0.385031693,0
1051,A,I,A,B,D,AB,C,AH,X,A,DC,A,A,A,B,D,C,D,D,0.649588538,0.280233824,0.321696449,0.330022212,0.255178012,0.554228655,0.06517919,0.32578029,0.369150448,0.347336464,0.418692917,1
1052,A,G,C,A,D,AF,E,J,P,C,CM,A,A,A,A,B,D,D,B,0.156328995,0.162528181,0.248912202,0.349723111,0.372161368,0.735386215,0.614094579,0.26012879,0.293255794,0.254545939,0.299483584,0
1053,A,F,D,A,F,BI,A,J,H,A,GS,B,A,A,A,B,D,D,C,0.275797321,0.427489921,0.437221464,0.335065355,0.78912342,0.556663816,0.792349893,0.385406937,0.489473626,0.347727486,0.412610561,0
1054,A,K,A,A,D,BI,A,AK,BM,F,HE,A,A,A,A,B,D,D,B,0.125359807,0.18052159,0.168215143,0.610642895,0.472447389,0.155377685,0.428259206,0.430944832,0.427281572,0.505017361,0.297797729,0
1056,A,H,J,B,E,AB,C,AH,BM,A,CK,B,A,A,B,D,B,D,C,0.468352634,0.159431772,0.254486533,0.297586244,0.81109898,0.168268384,0.140905105,0.345392015,0.349550631,0.248872019,0.39473404,0
1057,A,I,C,A,F,BI,A,E,AE,A,IE,A,A,A,B,B,D,D,B,0.444665241,0.383211908,0.460752166,0.282396843,0.802744356,0.419251501,0.742801228,0.333469866,0.347198248,0.278508202,0.402181556,0
1058,A,F,F,A,E,BI,A,AD,BJ,A,FM,A,A,A,A,B,D,D,B,0.304208399,0.354971828,0.363712769,0.624028304,0.711916781,0.420847422,0.490118879,0.193554308,0.341678403,0.480207892,0.314092363,0
1059,A,J,A,B,G,BI,A,AI,AT,E,MD,A,A,A,A,B,D,D,B,0.506967854,0.504860978,0.878138514,0.305028123,0.347106797,0.489232884,0.490298595,0.532626658,0.535637094,0.424339433,0.543614392,0
1060,A,K,G,A,E,BI,A,N,AX,J,DP,A,A,A,B,B,D,D,B,0.312008448,0.20116289,0.267519116,0.293581305,0.601334015,0.4235204,0.522457178,0.218209299,0.350772524,0.501852764,0.315790812,0
1062,B,I,C,A,E,BI,A,AN,AE,A,DP,A,A,A,A,B,D,D,B,0.085551165,0.145097147,0.226556263,0.357311587,0.235943444,0.738899922,0.512963391,0.250760719,0.29154195,0.255392452,0.3323805,0
1063,A,N,A,K,I,BI,A,AH,AG,A,MD,A,A,A,B,D,B,B,B,0.486777618,0.948724629,0.931840477,0.399153136,0.675618307,0.788679224,0.846721308,0.492368838,1.012560622,0.514153216,0.52928424,1
1064,A,M,O,A,E,BI,A,AS,BM,A,DC,B,A,A,B,D,B,B,C,0.354772732,0.250894064,0.213977971,0.293555725,0.238040283,0.420268742,0.213079168,0.390291457,0.240654105,0.270963614,0.328710779,0
1065,A,I,A,B,P,BI,A,AH,F,A,GA,A,A,A,B,D,B,D,B,0.423833268,0.822401053,0.772932203,0.262565895,0.198243065,0.775481668,0.865817915,0.615962877,0.704908864,0.368097769,0.401432708,1
1066,A,F,A,A,G,BI,A,J,Q,A,HK,A,A,A,A,B,D,D,B,0.651139406,0.838501022,0.912220804,0.64105146,0.778463886,0.551850194,0.595212432,0.798996716,0.598043613,0.280640186,0.6581927,1
1067,A,F,G,B,E,BI,A,AH,I,A,HX,A,A,A,A,D,D,D,B,0.461291221,0.469297353,0.468617088,0.312314954,0.365423093,0.097975422,0.131809598,0.522730108,0.372421479,0.345106601,0.513182678,0
1068,A,K,A,A,E,BI,A,B,BM,L,DJ,A,A,A,A,B,D,D,B,0.446655884,0.334858199,0.349673357,0.591080624,0.800184042,0.618531628,0.490180955,0.450100845,0.383638518,0.339980534,0.328171689,0
1070,A,B,D,A,G,BI,C,AV,Y,A,EV,A,A,A,A,B,D,D,B,0.914226004,0.803996287,0.758424073,0.828825397,0.742392413,0.356604953,0.432315075,0.981637384,0.380935066,0.355708802,0.822555808,0
1071,A,F,J,A,E,BI,C,AI,AX,A,DP,A,A,A,B,A,B,D,B,0.469720095,0.306468933,0.280072909,0.647391915,0.808147305,0.280579962,0.535067944,0.346900468,0.344973221,0.424255635,0.437892093,0
1074,A,I,A,B,E,BI,A,N,M,E,DJ,A,A,A,B,B,D,D,B,0.484082888,0.341720119,0.351869278,0.323595569,0.608923026,0.420354928,0.192518392,0.386842726,0.3867221,0.31517751,0.526511905,0
1077,A,L,G,F,D,BI,A,AS,AE,A,CK,A,A,A,B,B,D,D,B,0.346269175,0.233855047,0.202149211,0.246578348,0.701939508,0.735970915,0.794332605,0.268187622,0.118624055,0.267824342,0.302924507,0
1078,A,L,A,B,D,BU,A,F,Y,A,GE,A,A,A,A,B,D,D,B,0.84527974,0.21974929,0.253634628,0.839397724,0.358519127,0.008613951,0.205302039,0.797955611,0.396195799,0.472757071,0.969160265,0
1079,A,F,F,B,E,BI,A,AD,BJ,A,DC,A,A,A,A,B,D,D,B,0.337558749,0.367005834,0.319484438,0.618016995,0.779944549,0.554373982,0.532292732,0.38511944,0.281336777,0.521210169,0.32912937,0
